DE_0,FE_0,label
0.099735,0.10643,1
0.20808,0.0034927,1
-0.11029,0.18018,1
-0.0021117,0.027325,1
0.18209,0.058555,1
-0.022741,0.18039,1
-0.15707,-0.18347,1
0.12394,0.055062,1
0.077319,0.16046,1
-0.23975,0.0055473,1
-0.15383,0.24305,1
0.053441,0.079716,1
-0.050842,-0.086291,1
-0.12183,0.023011,1
0.072933,-0.087729,1
0.016893,-0.089578,1
0.043857,0.19641,1
0.052304,0.053418,1
-0.059776,-0.087318,1
-0.013645,-0.02486,1
0.21279,-0.25456,1
0.21068,-0.091222,1
-0.092101,0.12903,1
0.20857,0.04972,1
0.087065,0.045611,1
-0.6819,0.15471,1
-0.60881,0.16745,1
0.13986,0.11505,1
0.29514,-0.033695,1
-0.031025,-0.40433,1
0.027939,-0.058965,1
0.16828,0.25867,1
0.58038,0.26134,1
0.26639,0.34085,1
-0.64389,-0.052596,1
-0.19411,-0.15368,1
0.64779,-0.26791,1
0.33429,-0.0339,1
-0.30846,0.17361,1
0.0079593,0.074375,1
0.42688,0.2899,1
0.20938,-0.054856,1
-0.12832,-0.00061636,1
-0.3057,-0.086907,1
-0.41096,-0.35461,1
-0.24365,-0.20299,1
0.012832,0.083825,1
-0.14424,0.36591,1
-0.13612,0.082182,1
0.30473,0.29113,1
0.37263,0.40865,1
-0.12881,0.37865,1
-0.00097461,-0.18594,1
0.3736,-0.76593,1
0.0082842,-0.17649,1
-0.15334,0.015615,1
0.19622,0.12985,1
0.36288,0.23155,1
0.21409,0.128,1
0.03005,0.083415,1
-0.0048731,0.05198,1
0.052791,-0.15594,1
-0.077969,-0.072936,1
-0.35687,0.23401,1
-0.3403,0.025887,1
-0.079756,0.15758,1
0.0090964,0.17998,1
-0.043045,0.22415,1
0.0071471,0.36365,1
0.14083,0.014382,1
0.23797,-0.095536,1
0.25811,0.033078,1
0.19655,0.15204,1
0.04402,-0.11916,1
-0.055715,0.038009,1
0.096162,0.063485,1
-0.021441,-0.3803,1
-0.10575,-0.072731,1
0.22286,-0.1167,1
0.12101,0.060198,1
-0.11939,0.33879,1
-0.058639,0.20052,1
0.055878,0.24983,1
-0.1319,0.23977,1
-0.30814,-0.035338,1
-0.13173,-0.34516,1
0.0027614,-0.060815,1
0.02469,-0.04972,1
-0.049868,0.032051,1
0.15594,0.21614,1
0.2737,-0.027325,1
-0.029401,0.2447,1
-0.15643,0.33325,1
-0.034924,-0.16313,1
-0.069847,-0.33386,1
-0.019167,-0.23504,1
0.05734,-0.23052,1
0.24609,0.09266,1
0.4964,0.20587,1
-0.5708,0.0904,1
-1.0279,0.48693,1
-0.16585,0.23648,1
0.33998,-0.39776,1
0.31025,-0.57199,1
-0.047431,-0.28188,1
0.052954,0.44563,1
0.42688,0.66875,1
0.54789,0.33386,1
-0.50436,0.014793,1
-0.9496,-0.31681,1
0.49088,-0.65725,1
0.97688,-0.16765,1
-0.14002,0.66197,1
-0.38351,0.27757,1
0.54237,0.15368,1
0.60069,0.14443,1
-0.07001,-0.43413,1
-0.48243,-0.31907,1
-0.47951,-0.43823,1
-0.1881,-0.19148,1
0.45222,0.33119,1
0.1293,0.39509,1
-0.61092,0.16539,1
0.30538,0.23894,1
0.71455,0.6932,1
-0.28784,0.48323,1
-0.69344,0.0014382,1
0.095999,-0.75854,1
0.41843,-0.48015,1
-0.17056,0.22744,1
-0.021279,0.11156,1
0.40333,0.1958,1
0.17527,0.13355,1
0.052954,-0.02486,1
0.31334,-0.27942,1
0.088852,-0.46823,1
-0.24788,-0.091838,1
-0.081542,0.47604,1
-0.023228,0.50665,1
-0.035086,0.17484,1
0.2227,0.08136,1
0.21409,-0.019107,1
-0.18826,0.19888,1
-0.13352,0.20751,1
0.21766,0.026093,1
0.15025,-0.10149,1
-0.17429,-0.13108,1
-0.11143,0.0069855,1
0.020467,-0.14587,1
-0.067248,0.16354,1
-0.020467,0.0113,1
-0.051817,-0.19909,1
-0.052142,0.051158,1
0.11598,0.047665,1
0.1894,0.2108,1
-0.13336,0.22641,1
-0.23001,0.1543,1
0.096324,-0.02486,1
0.038497,-0.041913,1
-0.15431,-0.2108,1
-0.016568,-0.27449,1
0.13498,0.19641,1
0.08138,0.14731,1
-0.0056852,-0.020135,1
0.080081,0.042324,1
0.11127,-0.0026709,1
-0.20369,-0.00678,1
-0.25226,0.25661,1
-0.077482,0.091222,1
-0.048568,-0.2786,1
0.080243,-0.0565,1
0.35281,0.011916,1
0.24219,0.11382,1
-0.32503,0.22723,1
-0.18225,0.039036,1
0.24641,-0.07006,1
0.11971,-0.025476,1
-0.041259,-0.20135,1
0.025177,-0.17402,1
0.16455,0.3994,1
0.13044,0.41748,1
-0.12264,0.24018,1
-0.35557,0.16313,1
-0.13515,-0.22456,1
0.23472,-0.26401,1
0.1509,0.2071,1
-0.14782,0.30777,1
-0.036873,0.087935,1
0.23586,-0.015615,1
0.082192,-0.46967,1
-0.070822,-0.40146,1
-0.095999,-0.08136,1
-0.17446,-0.015615,1
0.12556,0.30531,1
0.5604,0.20689,1
0.1868,0.20648,1
-0.29303,0.26647,1
0.16828,0.14402,1
0.34371,-0.083415,1
-0.29791,-0.19025,1
-0.44069,0.00678,1
0.082355,0.058349,1
0.22059,0.23627,1
-0.011533,-0.044173,1
0.10802,0.080127,1
0.095025,0.45385,1
-0.12995,0.07684,1
0.1332,-0.10211,1
0.31821,-0.27531,1
-0.051167,-0.22497,1
-0.25177,0.1243,1
0.099735,0.2447,1
0.23326,0.1771,1
0.0094212,0.080949,1
0.057989,-0.20751,1
0.1829,-0.17073,1
-0.0024365,0.22456,1
-0.11939,0.047665,1
0.12069,0.14526,1
-0.016081,0.19005,1
-0.23553,-0.12019,1
0.035248,-0.16149,1
0.1228,-0.32606,1
-0.14489,-0.23114,1
-0.24138,0.069649,1
0.02534,0.30736,1
0.08138,0.21593,1
0.070822,0.12615,1
0.23326,0.091016,1
0.098923,0.0012327,1
-0.084954,0.17607,1
0.036223,-0.18327,1
0.087228,-0.40659,1
-0.12962,-0.042118,1
-0.20727,0.33633,1
-0.074233,0.34681,1
0.061725,0.28086,1
-0.020629,0.27983,1
-0.052629,-0.11711,1
0.080243,0.086291,1
0.039959,0.16519,1
-0.074233,-0.13704,1
-0.15383,0.028969,1
0.00081218,-0.069444,1
0.048731,-0.19374,1
-0.10899,-0.04294,1
-0.27305,-0.12225,1
0.13482,-0.21593,1
0.82858,0.0565,1
0.53815,-0.029585,1
0.058314,-0.013971,1
-0.32113,0.35811,1
-0.42785,0.14546,1
0.07001,0.036982,1
0.11647,0.021573,1
-0.74087,-0.30777,1
-0.79138,-0.31311,1
0.77839,0.22826,1
0.86415,0.44543,1
-0.74866,0.44419,1
-0.44247,0.44132,1
0.74282,-0.1732,1
0.11663,-0.30448,1
-0.39975,-0.33756,1
0.080893,-0.256,1
0.036873,0.095742,1
-0.06335,0.18388,1
0.56804,0.26463,1
0.49445,0.20402,1
-0.25567,0.32441,1
0.15399,-0.070265,1
0.50192,-0.17628,1
-0.24771,-0.2147,1
-0.51638,-0.50049,1
0.11695,-0.18285,1
0.19005,0.095125,1
-0.34745,0.34537,1
-0.11793,0.34866,1
0.35443,0.30551,1
-0.036385,0.046022,1
-0.25047,-0.014382,1
0.12329,0.22045,1
0.052954,0.24552,1
-0.10737,0.29195,1
0.034599,-0.15101,1
0.051005,-0.28476,1
0.13027,-0.066362,1
0.26396,-0.29175,1
0.05734,-0.29298,1
-0.039309,0.068827,1
0.16666,0.071909,1
0.19005,0.095742,1
-0.027289,0.32585,1
-0.085603,0.012533,1
0.028589,0.13375,1
-0.069035,0.18532,1
-0.1038,-0.17875,1
0.10396,0.038625,1
-0.013645,-0.019518,1
-0.20353,0.043967,1
-0.0055228,0.47501,1
0.052954,0.5802,1
-0.11647,0.10396,1
0.032162,-0.11259,1
0.26412,-0.095331,1
0.0084466,-0.34701,1
-0.08073,-0.11793,1
0.15106,-0.10992,1
0.015756,0.018285,1
-0.2456,0.20792,1
-0.063025,0.033489,1
0.22172,0.05198,1
0.058802,-0.07006,1
-0.078943,-0.13848,1
0.072609,0.049515,1
0.072609,0.21758,1
-0.03866,-0.089167,1
0.076345,-0.01582,1
-0.072446,0.19005,1
-0.35427,0.061636,1
-0.34647,0.28517,1
-0.24869,-0.0049309,1
0.24122,-0.17053,1
0.71699,-0.01808,1
0.30538,-0.024449,1
-0.15561,0.059376,1
-0.015594,0.23483,1
-0.43776,0.15532,1
-0.33981,-0.31414,1
0.44686,-0.21799,1
-0.3533,-0.44748,1
-0.32601,-0.29175,1
1.2038,0.52781,1
0.43857,0.30263,1
-0.93238,0.35318,1
-0.12215,0.28538,1
0.57794,-0.46638,1
-0.35525,-0.29092,1
-0.74347,0.26072,1
0.26558,0.24716,1
0.27208,0.38605,1
-0.21133,0.24223,1
0.41681,-0.17402,1
0.26851,0.23751,1
-0.56056,0.043967,1
0.052791,-0.38358,1
0.64032,-0.12944,1
-0.19232,-0.14382,1
-0.4186,-0.24059,1
0.37571,-0.12944,1
0.48438,0.18368,1
-0.13433,0.20011,1
-0.0947,0.16868,1
0.20288,-0.042324,1
-0.0066598,-0.33797,1
0.031188,0.025271,1
0.072933,0.22148,1
-0.17511,0.35174,1
-0.20174,0.46042,1
-0.00064974,-0.15471,1
0.088202,-0.32051,1
0.10168,0.18429,1
0.063675,-0.070882,1
-0.15171,-0.091016,1
-0.0056852,0.28599,1
0.4618,-0.05876,1
0.20646,0.014382,1
-0.25925,-0.036365,1
0.066761,-0.17566,1
0.23163,0.35708,1
-0.12248,0.25682,1
0.052791,0.13293,1
0.31041,0.24901,1
-0.079918,-0.021162,1
-0.19119,-0.041091,1
0.1522,0.34599,1
0.042883,0.23627,1
-0.43062,-0.1658,1
-0.12313,-0.11012,1
0.47236,-0.061225,1
0.0017868,0.059787,1
-0.37393,0.13375,1
0.10428,0.045611,1
0.12361,-0.085058,1
-0.19005,-0.099851,1
0.054578,-0.09944,1
0.18355,-0.15943,1
-0.030375,0.064102,1
0.064487,-0.055473,1
0.17397,0.0094509,1
0.044995,0.23566,1
-0.038822,-0.083209,1
0.044832,-0.19806,1
-0.090801,0.15327,1
-0.17917,0.39961,1
0.031512,0.18121,1
-0.075207,0.073347,1
-0.11403,0.086085,1
-0.18485,0.13683,1
-0.16633,0.10047,1
0.0014619,-0.074991,1
0.017705,-0.084236,1
-0.059451,-0.20052,1
-0.15301,-0.10704,1
0.48584,0.17238,1
0.71553,0.23073,1
-0.15188,-0.0047255,1
-0.29709,-0.044995,1
0.29742,-0.19641,1
0.21961,-0.25065,1
-0.32113,0.11136,1
-0.2495,-0.14217,1
0.24365,0.22415,1
0.17673,0.44707,1
0.083492,0.064924,1
0.0014619,0.15101,1
-0.25616,-0.22621,1
-0.41129,-0.46885,1
-0.39374,-0.051775,1
0.062375,0.43145,1
0.070172,-0.13991,1
-0.01332,-0.15573,1
0.32195,0.49371,1
0.30798,0.18265,1
0.17608,0.020956,1
0.16536,-0.48282,1
0.014132,-0.5763,1
-0.11029,0.12245,1
0.0095837,0.31106,1
0.3952,-0.0452,1
0.35801,0.30099,1
-0.1319,0.46474,1
0.035248,-0.12512,1
0.22676,0.017258,1
-0.092101,-0.1734,1
-0.32243,0.023422,1
-0.28524,0.26175,1
-0.15139,0.16662,1
0.033787,0.33736,1
0.27988,0.10499,1
0.10428,-0.0047255,1
-0.065624,-0.19477,1
0.1137,-0.13848,1
0.16715,-0.09266,1
0.016081,0.088345,1
-0.069197,0.20956,1
0.086903,0.073347,1
0.15821,0.21758,1
0.05669,-0.093482,1
0.0022741,-0.25271,1
0.044182,-0.27223,1
-0.039147,-0.026504,1
-0.071309,0.27346,1
-0.043208,0.25189,1
-0.058802,0.32071,1
0.050192,0.28065,1
-0.045644,0.3088,1
-0.07001,-0.16539,1
-0.007472,-0.42139,1
-0.13612,-0.13067,1
-0.089827,0.080744,1
0.058802,0.060198,1
0.047756,0.037187,1
0.026802,0.25271,1
0.13612,0.18327,1
0.031837,0.11752,1
-0.044995,-0.25805,1
0.096974,-0.41605,1
0.011208,0.0092455,1
0.27533,0.13437,1
0.058477,0.14628,1
-0.83232,0.35297,1
-0.41437,0.44563,1
0.30781,0.12841,1
0.094375,-0.20525,1
0.078456,-0.71046,1
0.20142,-0.3351,1
-0.07001,0.60116,1
0.34696,0.43474,1
0.2841,0.19189,1
-0.87358,-0.11444,1
-0.26753,-0.422,1
1.0167,-0.54959,1
0.32487,-0.11608,1
-0.63171,0.4633,1
0.10038,0.29914,1
0.82939,0.25004,1
0.050517,-0.096358,1
-0.40495,-0.12841,1
-0.066436,-0.070676,1
-0.33819,-0.27305,1
-0.29742,-0.30079,1
0.23082,0.029791,1
-0.17251,0.52946,1
-0.29238,0.19703,1
0.48601,0.31332,1
0.35996,0.61082,1
-0.4683,0.63342,1
-0.25031,-0.10992,1
0.4696,-0.97344,1
0.0045482,-0.4785,1
-0.43029,-0.05876,1
0.23326,0.32749,1
0.5081,0.16847,1
0.11582,-0.093071,1
0.17511,0.11177,1
0.37506,-0.18758,1
-0.014294,-0.28949,1
-0.19232,-0.025887,1
-0.15919,0.22189,1
-0.29872,0.30469,1
-0.10867,0.26072,1
0.33413,0.036365,1
0.13271,0.28435,1
-0.26071,0.48056,1
0.26428,0.13149,1
0.45401,0.040269,1
-0.12686,-0.18491,1
-0.14051,-0.11855,1
0.10981,-0.15717,1
-0.096324,-0.069855,1
-0.088527,0.088551,1
0.10087,-0.2486,1
0.0051979,-0.13231,1
0.075045,-0.21018,1
0.27435,0.018902,1
-0.022254,0.37968,1
-0.42737,0.27921,1
0.026477,0.32174,1
0.22838,0.23956,1
-0.35086,-0.040475,1
-0.20451,-0.16169,1
0.19833,0.046433,1
-0.090801,-0.035749,1
-0.12816,0.0092455,1
0.1959,0.11731,1
0.13271,-0.053829,1
-0.003736,0.083825,1
0.069522,0.17402,1
-0.0090964,0.018696,1
-0.18956,-0.16354,1
0.18241,-0.33941,1
0.26932,-0.38564,1
0.077157,0.04746,1
0.14132,0.27161,1
-0.32438,0.18491,1
-0.53977,0.34434,1
-0.044995,0.12738,1
0.44588,-0.31188,1
0.028426,-0.44337,1
-0.23456,-0.073964,1
0.29043,0.4218,1
0.20483,0.61677,1
-0.23228,0.40372,1
-0.44491,-0.046227,1
-0.1985,-0.18101,1
0.27906,-0.27449,1
0.26656,-0.024038,1
-0.078131,0.4333,1
-0.040934,0.10499,1
0.20922,-0.10334,1
0.35817,-0.28517,1
0.18745,-0.56397,1
-0.29368,-0.27757,1
-0.27549,-0.096358,1
0.29709,-0.055678,1
0.46635,0.12841,1
-0.1816,0.3429,1
-0.42964,0.21121,1
0.12085,0.46474,1
0.26136,0.53973,1
-0.20808,0.16149,1
-0.41145,0.12163,1
0.066274,-0.14834,1
0.32747,-0.12759,1
0.0035736,-0.0088345,1
-0.012183,0.13704,1
0.0084466,0.18429,1
-0.035898,-0.11053,1
0.31253,-0.24901,1
0.3671,-0.40927,1
0.070497,-0.1921,1
-0.051817,0.20504,1
0.01933,0.18963,1
0.11029,0.28045,1
0.084791,0.23977,1
-0.028751,-0.25887,1
-0.11971,0.066156,1
-0.059614,0.43536,1
-0.017705,0.020956,1
-0.037847,0.22045,1
-0.043857,0.060815,1
-0.081705,-0.24593,1
-0.13937,-0.0014382,1
-0.18891,-0.11937,1
-0.031188,-0.037393,1
0.092588,0.13231,1
-0.010396,0.017053,1
0.16049,0.0049309,1
0.45401,0.15964,1
0.15886,-0.015204,1
-0.1587,0.071498,1
0.067411,0.17916,1
0.10315,-0.23114,1
-0.16292,-0.087524,1
-0.071959,0.074169,1
0.14668,0.14341,1
-0.045482,0.38112,1
-0.06806,0.1695,1
0.083492,-0.024449,1
0.010396,0.080127,1
-0.10185,-0.0063691,1
-0.13352,0.033695,1
-0.074883,0.26565,1
-0.064649,-0.039242,1
0.027127,-0.27099,1
0.15902,-0.1769,1
0.076345,-0.19169,1
-0.21344,-0.090195,1
0.16162,-0.073347,1
0.60946,-0.12348,1
0.18128,-0.075402,1
-0.063512,0.029585,1
-0.096649,0.025682,1
-0.055553,0.16806,1
0.15643,0.19046,1
-0.18729,-0.044789,1
-0.77059,0.054035,1
-0.18696,0.1091,1
0.67216,0.2297,1
0.098761,0.32071,1
-0.43256,0.47707,1
0.15772,0.24819,1
0.30034,-0.14505,1
-0.16227,-0.20854,1
-0.061238,-0.49473,1
-0.069035,-0.15758,1
-0.27971,0.019107,1
0.23244,0.098207,1
0.66274,0.32215,1
0.24138,0.12492,1
-0.015431,0.098002,1
0.24446,0.1169,1
0.091451,-0.0339,1
-0.29417,-0.44748,1
-0.20418,-0.35564,1
0.0084466,-0.077662,1
-0.13141,0.24552,1
-0.10786,0.44543,1
0.19898,0.014998,1
0.1228,0.14485,1
-0.26639,0.098824,1
-0.19817,-0.17217,1
0.07472,0.091016,1
-0.01267,0.11505,1
-0.084629,-0.19415,1
-0.056203,-0.013971,1
0.13368,0.15615,1
0.23634,-0.19436,1
0.046781,0.012944,1
-0.0050355,0.0012327,1
0.091126,-0.0051364,1
0.059451,0.32277,1
0.11712,0.21593,1
0.24284,0.13005,1
0.057502,0.1847,1
-0.042883,0.060198,1
-0.040446,-0.24223,1
-0.012995,-0.079716,1
0.014294,-0.22867,1
-0.12605,-0.18553,1
-0.1358,0.49741,1
0.023878,0.37701,1
0.13969,0.18779,1
0.11565,0.089989,1
0.065624,-0.10889,1
-0.070334,-0.2071,1
-0.16179,-0.2523,1
-0.017705,-0.14813,1
0.010071,-0.020751,1
-0.19021,0.36612,1
-0.17462,0.3051,1
0.17819,0.14669,1
0.31317,0.1621,1
-0.01933,-0.17443,1
-0.10607,-0.10478,1
0.10298,0.1656,1
0.060101,-0.016642,1
0.043857,-0.13498,1
0.061238,0.052391,1
-0.22822,0.030202,1
-0.6244,0.1091,1
0.1332,0.11731,1
1.1164,-0.23525,1
0.60312,-0.22621,1
-0.0050355,0.11362,1
-0.26753,0.30489,1
-0.36873,0.40659,1
-0.072284,0.25024,1
0.11988,-0.33982,1
-0.70578,-0.38338,1
-0.89729,-0.15491,1
1.0246,0.16519,1
1.0378,0.41563,1
-0.89502,0.3579,1
-0.53198,0.55267,1
0.84401,0.10622,1
0.16325,-0.50521,1
-0.79171,-0.59869,1
-0.15529,-0.042324,1
0.22887,0.29914,1
0.072609,0.12019,1
0.55764,-0.082387,1
0.47317,-0.18573,1
-0.40495,0.28599,1
0.13206,0.075196,1
0.69636,-0.086907,1
-0.41194,-0.35461,1
-0.8882,-0.68108,1
0.11582,-0.017053,1
0.52873,0.31024,1
-0.29758,0.44851,1
-0.35281,0.38235,1
0.30652,0.34085,1
0.16536,-0.077662,1
-0.081705,-0.37393,1
-0.051817,0.096153,1
-0.24057,0.19765,1
-0.2071,0.41707,1
0.059939,0.088345,1
0.13141,-0.1432,1
0.22075,-0.046022,1
0.33234,-0.36961,1
0.10607,-0.26545,1
-0.058477,0.14485,1
0.27094,0.2334,1
0.22124,-0.20237,1
-0.17965,-0.1356,1
-0.13141,-0.0791,1
0.10493,0.081565,1
0.0034111,0.28332,1
-0.11988,0.069444,1
0.1496,0.13313,1
0.049543,0.049104,1
-0.19135,0.33941,1
0.040771,0.29647,1
0.039959,0.4031,1
-0.25567,0.31126,1
-0.074395,-0.39016,1
0.28767,0.0069855,1
0.08739,-0.16745,1
-0.18794,-0.34866,1
-0.038335,0.028558,1
0.13645,-0.022189,1
-0.08073,0.040475,1
-0.17039,0.081771,1
0.19785,-0.12327,1
0.22725,-0.19313,1
-0.13872,0.17155,1
-0.032649,0.046844,1
0.18225,0.06328,1
0.01933,0.113,1
0.038497,-0.13355,1
0.033299,0.2486,1
-0.10445,0.44193,1
-0.19395,0.14731,1
-0.04337,-0.048693,1
0.4428,0.035338,1
0.18729,-0.086702,1
-0.25811,0.11341,1
0.060913,0.2147,1
-0.095999,0.00041091,1
-0.34323,0.11629,1
0.17478,-0.26956,1
0.067898,-0.19251,1
-0.27403,0.025065,1
0.37994,-0.023627,1
0.42396,0.24305,1
-0.34452,0.17587,1
-0.14652,0.037187,1
0.28605,-0.30181,1
-0.051979,-0.26894,1
-0.19703,0.082798,1
0.13255,0.27983,1
0.052467,0.42262,1
-0.13986,0.074785,1
0.24869,-0.078073,1
0.10347,-0.097591,1
-0.58428,-0.084853,1
-0.03671,0.089167,1
0.65721,-0.047665,1
-0.027939,-0.26997,1
-0.3978,-0.02486,1
0.33462,0.10191,1
0.46781,-0.14361,1
-0.17657,0.0016436,1
-0.18047,-0.024244,1
0.11825,0.076018,1
-0.031837,0.21491,1
0.10753,-0.035955,1
0.37506,0.22579,1
-0.19492,0.4594,1
-0.34193,0.34249,1
0.21247,0.14259,1
0.18258,-0.12759,1
-0.18241,-0.25497,1
-0.20889,-0.14074,1
0.11923,0.091222,1
0.10526,0.15676,1
0.016568,0.13581,1
0.20028,-0.076018,1
0.068872,-0.20689,1
-0.085928,-0.24387,1
0.16747,-0.087113,1
0.088527,0.16108,1
-0.14083,0.19724,1
0.06871,0.29544,1
0.16942,-0.012327,1
-0.0043857,0.0036982,1
-0.1189,0.041296,1
-0.025665,-0.21306,1
-0.098761,0.075813,1
-0.11403,0.12081,1
0.013969,0.049309,1
-0.015756,0.14793,1
-0.029726,0.28394,1
-0.045969,0.27839,1
0.0040609,0.016847,1
-0.0064974,-0.2071,1
0.0022741,-0.26421,1
-0.024528,-0.12553,1
0.045644,0.019724,1
0.27387,0.067184,1
0.046294,0.085675,1
-0.15659,0.15265,1
0.14635,-0.043967,1
0.25486,-0.16005,1
-0.05669,-0.086496,1
-0.19703,-0.034722,1
0.16877,0.29257,1
0.31951,0.19333,1
-0.4722,0.09718,1
-0.71975,0.41337,1
-0.098923,0.18059,1
0.15805,-0.18676,1
0.20629,-0.41235,1
0.15041,-0.30079,1
-0.16991,0.16827,1
0.17608,0.31188,1
0.89356,0.2221,1
-0.18924,0.087729,1
-0.89339,-0.11793,1
0.46375,-0.48508,1
0.85148,-0.36365,1
-0.24365,0.20504,1
-0.35281,0.14813,1
0.51492,0.2334,1
0.371,0.19374,1
-0.17316,-0.12574,1
-0.17592,0.15163,1
-0.24918,-0.053007,1
-0.5232,-0.37126,1
-0.18891,-0.057938,1
0.085928,0.43762,1
-0.28085,0.30202,1
-0.025665,0.21963,1
0.47935,0.4559,1
0.16682,0.40762,1
-0.30148,0.18635,1
0.1496,-0.7006,1
0.38188,-0.65663,1
-0.16601,0.0010273,1
-0.081218,0.080949,1
0.41405,0.14464,1
0.46749,0.2071,1
0.14977,0.14443,1
-0.0060101,-0.018285,1
0.11241,-0.10581,1
0.051817,-0.20936,1
-0.29173,0.060609,1
-0.42623,0.26072,1
-0.15269,0.12327,1
0.063999,0.0904,1
0.042396,0.23525,1
0.0016244,0.25209,1
0.039797,0.081976,1
0.12556,0.069033,1
0.20272,-0.14608,1
0.11354,-0.019929,1
-0.01202,0.10848,1
-0.086415,-0.19621,1
0.047269,0.072731,1
0.066274,0.00226,1
-0.12832,-0.15245,1
0.075045,-0.097385,1
0.15821,-0.19662,1
-0.03135,0.17464,1
-0.066274,0.34557,1
-0.024853,0.19929,1
-0.050192,0.2336,1
-0.1254,0.18861,1
-0.20759,-0.21922,1
-0.13904,-0.15347,1
0.10477,0.07006,1
0.042396,-0.057322,1
-0.043208,0.12697,1
0.23667,0.10581,1
0.3403,0.050336,1
-0.069685,0.22579,1
-0.20272,-0.020135,1
-0.0021117,-0.32791,1
-0.0081218,-0.29585,1
0.022741,-0.26093,1
0.12914,-0.13272,1
0.54659,0.21696,1
-0.089502,0.18943,1
-0.92864,0.28168,1
-0.30343,0.45159,1
0.24187,-0.096975,1
0.28897,-0.5611,1
-0.095999,-0.4331,1
-0.032487,0.24223,1
0.3481,0.70738,1
0.40121,0.40659,1
-0.21718,0.084853,1
-0.94147,-0.15758,1
-0.036061,-0.49556,1
0.91094,-0.36283,1
0.14148,0.33345,1
-0.58265,0.46946,1
0.18778,0.16745,1
0.69652,0.15923,1
0.22725,-0.30058,1
-0.35947,-0.41789,1
-0.4951,-0.2977,1
-0.20662,-0.18388,1
0.33104,0.14115,1
0.34144,0.29133,1
-0.55325,0.30325,1
-0.1038,0.079716,1
0.86123,0.55637,1
0.19184,0.54836,1
-0.57453,0.11547,1
-0.12166,-0.27983,1
0.4938,-0.58986,1
0.087553,-0.13868,1
-0.24706,0.12266,1
0.23212,0.24737,1
0.23277,0.059376,1
-0.074395,-0.065951,1
0.2469,-0.13519,1
0.35736,-0.37413,1
-0.14148,-0.1317,1
-0.22075,0.22826,1
-0.029563,0.45282,1
-0.12605,0.42878,1
0.076507,0.068211,1
0.23131,-0.21182,1
-0.20743,0.22436,1
-0.33722,0.32113,1
0.13726,0.077662,1
0.21896,0.18779,1
-0.18729,-0.20504,1
-0.21912,-0.1695,1
0.027776,-0.12615,1
0.1189,-0.17361,1
0.051167,0.0010273,1
-0.13466,-0.13211,1
-0.059126,-0.05876,1
0.26721,0.073964,1
0.31642,0.22888,1
-0.10298,0.092455,1
-0.30814,0.30921,1
0.14197,0.29359,1
0.23992,-0.13108,1
-0.16325,0.0113,1
-0.1522,-0.04746,1
0.066436,0.052185,1
0.071147,0.19683,1
-0.015431,0.088962,1
-0.010558,-0.064102,1
0.092263,-0.048693,1
0.0042233,-0.02486,1
-0.0947,0.039447,1
-0.065786,0.23155,1
-0.095349,-0.27223,1
-0.01332,-0.28825,1
0.15594,-0.0043145,1
0.22335,-0.13355,1
0.012183,0.057322,1
-0.19411,0.16745,1
0.028264,0.057938,1
0.047106,0.039858,1
0.024528,0.098413,1
0.15805,-0.24182,1
-0.086415,-0.079305,1
-0.047918,0.32421,1
0.099573,0.22764,1
-0.19151,0.28661,1
-0.41681,0.026709,1
-0.097461,-0.10396,1
0.35346,0.086496,1
0.27581,0.24429,1
0.043857,0.12882,1
-0.0090964,0.032873,1
0.13547,0.030407,1
0.21165,-0.33797,1
-0.0056852,-0.2412,1
-0.23017,-0.25374,1
-0.088852,-0.054651,1
0.32601,0.44296,1
0.41665,0.29565,1
0.13271,0.14259,1
-0.08674,-0.029585,1
-0.037035,0.051569,1
0.0079593,0.11259,1
-0.10542,-0.22169,1
-0.17267,-0.30921,1
-0.093075,-0.016025,1
0.013482,0.22908,1
0.077969,0.20463,1
0.13125,0.13663,1
0.017218,-0.15697,1
-0.22351,-0.15553,1
-0.088365,0.088756,1
0.26509,-0.082387,1
0.058152,-0.22538,1
-0.080081,0.00904,1
0.2084,0.22312,1
0.15253,0.11526,1
0.006335,0.18902,1
0.15724,-0.082798,1
0.11549,-0.11382,1
-0.19866,0.39345,1
-0.10461,0.30161,1
0.22725,0.339,1
0.066274,0.26463,1
-0.19687,-0.058965,1
0.020467,-0.066362,1
0.039309,-0.042529,1
-0.18485,-0.37701,1
-0.073583,-0.38194,1
0.0051979,0.23155,1
0.013807,0.23833,1
0.08869,0.22415,1
0.17332,0.085469,1
0.18842,-0.29154,1
0.040446,-0.15738,1
-0.10103,-0.17525,1
-0.10315,-0.27408,1
-0.12735,0.032667,1
-0.2253,0.31558,1
-0.10623,0.30613,1
0.048893,0.54897,1
0.037847,0.20915,1
0.027127,-0.33017,1
0.040609,-0.0073964,1
0.035736,0.030202,1
-0.090964,0.070471,1
-0.14311,0.12019,1
0.030213,-0.27428,1
-0.0095837,-0.14402,1
-0.128,0.19991,1
-0.29709,-0.089373,1
-0.0060101,-0.17258,1
0.95431,0.0032873,1
0.98322,-0.19272,1
0.17283,0.22004,1
-0.46408,0.47357,1
-0.31854,0.21306,1
0.12183,0.24059,1
-0.055878,-0.10437,1
-0.67849,-0.51302,1
-0.66241,-0.40536,1
0.69798,0.25826,1
0.81997,0.39714,1
-0.57973,0.52062,1
-0.47626,0.66917,1
